,L3,Reporter,Partner,Reporter_Total_Imports,Partner_Total_Imports,Reporter_Total_Exports,Partner_Total_Exports,Ind1,Ind2,Ind3,Ind4
1454596,B09,C643,C768,824365095.0,4070598.0,110078028.0,234875.65,0.0,0.0,0.0,0.0
1454724,B02,C643,C768,1222225128.0,472976.0,89879864.0,11586.0,0.0,0.0,0.0,0.0
1454852,J02,C643,C768,808638376.0,1134179.0,230169199.49,4111279.0,0.0,0.0,0.0,0.0
1454980,C09,C643,C768,780026580.0,626933.0,67724115.07,1597333.38,0.0,0.0,0.0,0.0
1455108,J01,C643,C768,1415260963.0,3490223.0,1031559537.0,1617675.93,0.0,0.0,0.0,0.0
1455236,C01,C643,C768,2070084740.0,11602088.0,835783884.87,5365971.54,0.0,0.0,0.0,0.0
1455364,C02,C643,C768,5538905930.0,1923233.0,427710824.0,76389568.94,0.0,0.0,0.0,0.0
1455492,D01,C643,C768,1037375827.0,1668935.0,257560842.0,6899207.84,0.0,0.0,0.0,0.0
1455620,D02,C643,C768,437764507.0,543292.0,100160900.0,94326.79,0.0,0.0,0.0,0.0
1455748,E01,C643,C768,427535525.0,98672081.0,10446448979.05,16029936.33,0.0,0.0012,0.122,0.0
1455876,F01,C643,C768,1528326260.0,4923317.0,1265417240.0,300360332.92,0.0,0.0,0.0,0.0
1456004,F03,C643,C768,14797639.0,90118.0,1052250.0,1.0,0.0,0.0,0.0,0.0
1456132,F02,C643,C768,1202037591.0,75894837.0,4337610692.19,42125688.68,0.0,0.0,0.0006,0.0
1456260,F04,C643,C768,461186463.0,2997934.0,1463758984.0,2588005.5,0.0,0.0,0.0,0.0
1456388,G00,C643,C768,314363615.0,35988739.0,540138964.38,6822516.55,0.0,0.0002,0.0035,0.0
1456516,D03,C643,C768,1221280632.0,1071365.0,811861832.63,30016740.51,0.0,0.0,0.0,0.0
1456644,E03,C643,C768,1943182563.0,37325704.0,1352066674.58,6381720.77,0.0,0.0,0.0,0.0
1456772,H01,C643,C768,575826094.0,5567273.0,298944848.0,8216361.81,0.0,0.0,0.0,0.0
1456900,H02,C643,C768,2516711527.0,20993884.0,440938768.53,16177434.27,0.0,0.0,0.0,0.0
1457028,H03,C643,C768,836850354.0,7049992.0,514543818.0,391.2,0.0,0.0,0.0,0.0
1457156,L02,C643,C768,2974918600.0,46361759.0,7904275773.21,326716531.22,0.0,0.0,0.0,0.0
1457284,L01,C643,C768,639664167.0,54060046.0,65056897618.06,55147002.0,0.0,0.0002,0.1944,0.0
1457412,N09,C643,C768,9899297202.0,69257561.0,2829868647.05,10114784.58,0.0,0.0,0.0008,0.0004
1457540,M01,C643,C768,628439.0,530.0,95856396274.0,45745061.0,0.0,0.0,0.0,0.0
1457668,M02,C643,C768,1036397182.0,70368495.0,57228401737.29,1047067931.37,0.0,0.0,0.0169,0.0
1457796,V09,C643,C768,2865447634.0,138350146.0,2280255763.5,17246549.21,0.0,0.0,0.0,0.0
1457924,N01,C643,C768,3070078790.0,10623107.0,5164535132.43,379311.69,0.0,0.0,0.0006,0.0
1458052,N02,C643,C768,3891161109.0,19406317.0,3042583394.87,285788.44,0.0,0.0,0.0,0.0
1458180,N03,C643,C768,11433208082.0,124791400.0,1218712932.51,4608692.27,0.0,0.0001,0.0014,0.0
1458308,L03,C643,C768,118906151.0,34462409.0,10265742057.73,3317994.92,0.0,0.0004,0.132,0.0
1458436,P09,C643,C768,4344324212.0,61487051.0,900441768.9,6343907.78,0.0,0.0,0.0,0.0
1458564,N04,C643,C768,8798653719.0,146022534.0,5350780458.26,16588985.32,0.0,0.0,0.0007,0.0
1458692,R01,C643,C768,3615533652.0,17978774.0,3680440996.9,2354474.24,0.0,0.0,0.0,0.0
1458820,R03,C643,C768,523354785.0,5916595.0,106969652.63,328531.06,0.0,0.0,0.0,0.0
1458948,O01,C643,C768,662039613.0,2502517.0,11219226912.35,10908278.69,0.0,0.0,0.0,0.0
1459076,O03,C643,C768,2761586561.0,40994187.0,4642123984.77,3259484.84,0.0,0.0,0.0021,0.0
1459204,P01,C643,C768,544068120.0,48000306.0,76147301.18,1501511.14,0.0,0.0,0.0,0.0
1459332,I00,C643,C768,55055876.0,13402.0,3241309.0,83701569.0,0.0,0.0,0.0,0.0
1459460,P03,C643,C768,1013975620.0,50175056.0,143385699.5,2063970.34,0.0,0.0,0.0,0.0
1459588,Q01,C643,C768,6316487622.0,23707453.0,413342171.36,2538348.55,0.0,0.0,0.0,0.0
1459716,Q02,C643,C768,597026748.0,3591474.0,40526728.81,115470.43,0.0,0.0,0.0,0.0
1459844,R05,C643,C768,2853334218.0,13681192.0,203479942.34,3903168.5,0.0,0.0,0.0,0.0
1459972,L04,C643,C768,3033252691.0,27496932.0,6443785272.81,1511270.83,0.0,0.0,0.0,0.0002
1460100,L05,C643,C768,3534015060.0,20597371.0,51203844927.08,128210906.29,0.0003,0.0,0.0,0.0096
1460228,L06,C643,C768,8978140166.0,109459541.0,31811514694.43,16766706.72,0.0,0.0,0.0,0.0
1460356,S05,C643,C768,1861134103.0,4245127.0,780245100.55,358944.39,0.0,0.0,0.0,0.0
1460484,L07,C643,C768,3274204961.0,11977437.0,481127574.72,458588.26,0.0,0.0,0.0,0.0
1460612,S03,C643,C768,4094462579.0,15740996.0,2216437169.15,200537.76,0.0,0.0,0.0,0.0
1460740,S02,C643,C768,10975221129.0,93895718.0,1162442169.06,4996045.04,0.0,0.0,0.0,0.0
1460868,S01,C643,C768,17363104360.0,47235406.0,1907950554.35,2283693.11,0.0,0.0,0.0,0.0
1460996,S04,C643,C768,8919036802.0,20039817.0,316312595.05,579373.47,0.0,0.0,0.0,0.0
1461124,T09,C643,C768,3508029040.0,6092711.0,732975774.69,35476669.46,0.0,0.0,0.0,0.0
1461252,T01,C643,C768,4072733953.0,33281215.0,536700807.19,1137466.96,0.0,0.0,0.0,0.0
1461380,T06,C643,C768,2833492717.0,745332.0,332501994.84,31730.68,0.0,0.0,0.0,0.0
1461508,T04,C643,C768,12272742257.0,29721180.0,801395764.25,716848.67,0.0,0.0,0.0009,0.0
1461636,T03,C643,C768,1928198553.0,16239794.0,182553038.8,171441.0,0.0,0.0,0.0,0.0
1461764,T05,C643,C768,1137240658.0,4817916.0,423016724.68,86932.31,0.0,0.0,0.0,0.0
1461892,T02,C643,C768,4243175343.0,33905639.0,886091156.95,254612.9,0.0,0.0,0.0,0.0
1462020,U01,C643,C768,2418328657.0,1057785.0,1162097133.59,3864003.0,0.0,0.0,0.0,0.0
1462148,U09,C643,C768,852557732.0,21095050.0,65963488.75,2939651.53,0.0,0.0,0.0,0.0
1462276,U02,C643,C768,17278393952.0,178560501.0,2515330751.51,9508286.74,0.0,0.0,0.0,0.0
1462404,V05,C643,C768,0.0,11642276.0,354692128.53,0.0,0.0,0.0,0.0,0.0
1462532,U03,C643,C768,289919132.0,73346946.0,34068578.0,20727592.56,0.0,0.0,0.0,0.0
1462660,U05,C643,C768,0.0,1540930.0,708634076.1,141295.0,0.0,0.0,0.0,0.0
1462788,V01,C643,C768,700421782.0,1540160.0,277219260.38,10267.1,0.0,0.0,0.0,0.0
1462916,V02,C643,C768,2733093330.0,10256441.0,548183703.37,1188108.85,0.0,0.0,0.0002,0.0
1463044,V03,C643,C768,4551026818.0,17066399.0,196458746.36,1023710.23,0.0,0.0,0.0,0.0
1463172,V04,C643,C768,291495655.0,967382.0,16145550.18,5817.0,0.0,0.0,0.0,0.0
1463300,O06,C643,C768,1931867533.0,6326344.0,507434975.08,1323518.14,0.0,0.0,0.0,0.0
1463428,V06,C643,C768,1909846021.0,1231356.0,192607951.54,129871.24,0.0,0.0,0.0,0.0
1463706,000,C643,C776,231664135280.0,223764854.0,438721611962.33,13660852.15,0.0,0.0,0.0,0.0
1463836,Z99,C643,C776,9074291104.0,3993172.0,21576112887.53,711476.0,0.0,0.0,0.0,0.0
1463964,A01,C643,C776,214626393.0,78298.0,66443790.0,39203.0,0.0,0.0,0.0,0.0
1464092,A02,C643,C776,1588528463.0,22900251.0,1022198121.37,0.0,0.0,0.0,0.0,0.0
1464220,K01,C643,C776,2083147941.0,2336201.0,6953390406.0,4416558.0,0.0,0.0,0.0,0.0
1464348,B01,C643,C776,526512884.0,2113862.0,54548593.0,0.0,0.0,0.0,0.0,0.0
1464476,B09,C643,C776,824365095.0,1858806.0,110078028.0,0.0,0.0,0.0,0.0,0.0
1464604,B02,C643,C776,1222225128.0,491392.0,89879864.0,0.0,0.0,0.0,0.0,0.0
1464732,J02,C643,C776,808638376.0,657166.0,230169199.49,0.0,0.0,0.0,0.0,0.0
1464860,C09,C643,C776,780026580.0,48448.0,67724115.07,536125.0,0.0,0.0,0.0,0.0
1464988,J01,C643,C776,1415260963.0,1620925.0,1031559537.0,354789.0,0.0,0.0,0.0,0.0
1465116,C01,C643,C776,2070084740.0,1311878.0,835783884.87,4548702.0,0.0,0.0,0.0,0.0
1465244,C02,C643,C776,5538905930.0,1059873.0,427710824.0,922142.0,0.0,0.0,0.0,0.0
1465372,D01,C643,C776,1037375827.0,263636.0,257560842.0,0.0,0.0,0.0,0.0,0.0
1465500,D02,C643,C776,437764507.0,93352.0,100160900.0,0.0,0.0,0.0,0.0,0.0
1465628,E01,C643,C776,427535525.0,4533188.0,10446448979.05,122901.0,0.0,0.0,0.0,0.0
1465756,F01,C643,C776,1528326260.0,1459.0,1265417240.0,5827.0,0.0,0.0,0.0,0.0
1465884,F03,C643,C776,14797639.0,101014.0,1052250.0,30.0,0.0,0.0,0.0,0.0
1466012,F02,C643,C776,1202037591.0,980719.0,4337610692.19,362.0,0.0,0.0,0.0,0.0
1466140,F04,C643,C776,461186463.0,373095.0,1463758984.0,0.0,0.0,0.0,0.0,0.0
1466268,G00,C643,C776,314363615.0,3323635.0,540138964.38,0.0,0.0,0.0,0.0,0.0
1466396,D03,C643,C776,1221280632.0,572588.0,811861832.63,0.0,0.0,0.0,0.0,0.0
1466524,E03,C643,C776,1943182563.0,11083766.0,1352066674.58,1279.0,0.0,0.0,0.0,0.0
1466652,H01,C643,C776,575826094.0,4426175.0,298944848.0,136400.0,0.0,0.0,0.0,0.0
1466780,H02,C643,C776,2516711527.0,2292412.0,440938768.53,0.0,0.0,0.0,0.0003,0.0
1466908,H03,C643,C776,836850354.0,1432224.0,514543818.0,215.0,0.0,0.0,0.0,0.0
1467036,L02,C643,C776,2974918600.0,3221031.0,7904275773.21,755.0,0.0,0.0,0.0,0.0
1467164,L01,C643,C776,639664167.0,5061879.0,65056897618.06,0.0,0.0,0.0,0.0,0.0
1467292,N09,C643,C776,9899297202.0,5390666.0,2829868647.05,72654.0,0.0,0.0,0.0,0.0
1467420,M01,C643,C776,628439.0,15081.0,95856396274.0,0.0,0.0,0.0,0.0,0.0
1467548,M02,C643,C776,1036397182.0,34623420.0,57228401737.29,0.0,0.0,0.0,0.0,0.0
1467676,V09,C643,C776,2865447634.0,4102015.0,2280255763.5,173809.0,0.0,0.0,0.0,0.0
1467804,N01,C643,C776,3070078790.0,89085.0,5164535132.43,0.0,0.0,0.0,0.0,0.0
1467932,N02,C643,C776,3891161109.0,69545.0,3042583394.87,35865.0,0.0,0.0,0.0,0.0
1468060,N03,C643,C776,11433208082.0,3222598.0,1218712932.51,5045.0,0.0,0.0,0.0,0.0
1468188,L03,C643,C776,118906151.0,388833.0,10265742057.73,0.0,0.0,0.0,0.0,0.0
1468316,P09,C643,C776,4344324212.0,2724288.0,900441768.9,7953.0,0.0,0.0,0.0,0.0
1468444,N04,C643,C776,8798653719.0,4570497.0,5350780458.26,51123.0,0.0,0.0,0.0,0.0
1468572,R01,C643,C776,3615533652.0,1123955.0,3680440996.9,8317.0,0.0,0.0,0.0,0.0
1468700,R03,C643,C776,523354785.0,224276.0,106969652.63,9875.0,0.0,0.0,0.0,0.0
1468828,O01,C643,C776,662039613.0,5528505.0,11219226912.35,42536.0,0.0,0.0,0.0,0.0
1468956,O03,C643,C776,2761586561.0,6292228.0,4642123984.77,35519.0,0.0,0.0,0.0,0.0
1469084,P01,C643,C776,544068120.0,156851.0,76147301.18,2.0,0.0,0.0,0.0,0.0
1469212,I00,C643,C776,55055876.0,2424.0,3241309.0,0.0,0.0,0.0,0.0,0.0
1469340,P03,C643,C776,1013975620.0,349592.0,143385699.5,0.0,0.0,0.0,0.0,0.0
1469468,Q01,C643,C776,6316487622.0,2140007.0,413342171.36,14868.15,0.0,0.0,0.0,0.0
1469596,Q02,C643,C776,597026748.0,195563.0,40526728.81,2296.0,0.0,0.0,0.0,0.0
1469724,R05,C643,C776,2853334218.0,944301.0,203479942.34,78172.0,0.0,0.0,0.0,0.0
1469852,L04,C643,C776,3033252691.0,2994973.0,6443785272.81,2178.0,0.0,0.0,0.0,0.0
1469980,L05,C643,C776,3534015060.0,2990847.0,51203844927.08,438194.0,0.0,0.0,0.0,0.0
1470108,L06,C643,C776,8978140166.0,7068160.0,31811514694.43,39571.0,0.0,0.0,0.0,0.0
1470236,S05,C643,C776,1861134103.0,2071325.0,780245100.55,528.0,0.0,0.0,0.0,0.0
1470364,L07,C643,C776,3274204961.0,1789684.0,481127574.72,73589.0,0.0,0.0,0.0,0.0
1470492,S03,C643,C776,4094462579.0,1109895.0,2216437169.15,171943.0,0.0,0.0,0.0,0.0
1470620,S02,C643,C776,10975221129.0,2654874.0,1162442169.06,0.0,0.0,0.0,0.0,0.0
1470748,S01,C643,C776,17363104360.0,5309116.0,1907950554.35,97758.0,0.0,0.0,0.0,0.0
1470876,S04,C643,C776,8919036802.0,3181496.0,316312595.05,9868.0,0.0,0.0,0.0,0.0
1471004,T09,C643,C776,3508029040.0,1547467.0,732975774.69,179241.0,0.0,0.0,0.0,0.0
1471132,T01,C643,C776,4072733953.0,3296237.0,536700807.19,46868.0,0.0,0.0,0.0,0.0
1471260,T06,C643,C776,2833492717.0,313959.0,332501994.84,2536.0,0.0,0.0,0.0,0.0
1471388,T04,C643,C776,12272742257.0,3889131.0,801395764.25,10790.0,0.0,0.0,0.0,0.0
1471516,T03,C643,C776,1928198553.0,960394.0,182553038.8,1807.0,0.0,0.0,0.0,0.0
1471644,T05,C643,C776,1137240658.0,1436460.0,423016724.68,5988.0,0.0,0.0,0.0,0.0
1471772,T02,C643,C776,4243175343.0,3260332.0,886091156.95,6932.0,0.0,0.0,0.0,0.0
1471900,U01,C643,C776,2418328657.0,2034120.0,1162097133.59,1131.0,0.0,0.0,0.0,0.0
1472028,U09,C643,C776,852557732.0,356150.0,65963488.75,49.0,0.0,0.0,0.0,0.0
1472156,U02,C643,C776,17278393952.0,21675213.0,2515330751.51,47103.0,0.0,0.0,0.0,0.0
1472284,V05,C643,C776,0.0,38796.0,354692128.53,0.0,0.0,0.0,0.0,0.0
1472412,U03,C643,C776,289919132.0,458933.0,34068578.0,350.0,0.0,0.0,0.0,0.0
1472540,U05,C643,C776,0.0,1442733.0,708634076.1,5619.0,0.0,0.0,0.0,0.0
1472668,V01,C643,C776,700421782.0,184105.0,277219260.38,966.0,0.0,0.0,0.0,0.0
1472796,V02,C643,C776,2733093330.0,865782.0,548183703.37,108074.0,0.0,0.0,0.0,0.0
1472924,V03,C643,C776,4551026818.0,755268.0,196458746.36,32.0,0.0,0.0,0.0,0.0
1473052,V04,C643,C776,291495655.0,30673.0,16145550.18,159.0,0.0,0.0,0.0,0.0
1473180,O06,C643,C776,1931867533.0,2915843.0,507434975.08,6145.0,0.0,0.0,0.0,0.0
1473308,V06,C643,C776,1909846021.0,748713.0,192607951.54,68635.0,0.0,0.0,0.0,0.0
1473586,000,C643,C780,231664135280.0,9297808747.0,438721611962.33,9982020450.09,0.0,0.001,0.0488,0.0001
1473715,Z99,C643,C780,9074291104.0,306675107.0,21576112887.53,310484544.78,0.0,0.0,0.0006,0.0
1473842,A01,C643,C780,214626393.0,1368779.0,66443790.0,17556.0,0.0,0.0,0.0,0.0
1473969,A02,C643,C780,1588528463.0,124400695.0,1022198121.37,7033321.0,0.0,0.0,0.0,0.0
1474096,K01,C643,C780,2083147941.0,26875738.0,6953390406.0,30905541.0,0.0,0.0,0.0001,0.0
1474223,B01,C643,C780,526512884.0,44216694.0,54548593.0,2470501.0,0.0,0.0,0.0,0.0
1474350,B09,C643,C780,824365095.0,13614802.0,110078028.0,581.0,0.0,0.0,0.0,0.0
1474477,B02,C643,C780,1222225128.0,38309472.0,89879864.0,328602.0,0.0,0.0,0.0,0.0
1474604,J02,C643,C780,808638376.0,4086083.0,230169199.49,195721.0,0.0,0.0,0.0,0.0
1474731,C09,C643,C780,780026580.0,3691907.0,67724115.07,117528.0,0.0,0.0,0.0,0.0
1474858,J01,C643,C780,1415260963.0,50957724.0,1031559537.0,8310936.0,0.0,0.0,0.0,0.0
1474985,C01,C643,C780,2070084740.0,88623797.0,835783884.87,7341937.0,0.0,0.0001,0.0009,0.0
1475112,C02,C643,C780,5538905930.0,43396037.0,427710824.0,17469294.0,0.0,0.0,0.0,0.0
1475239,D01,C643,C780,1037375827.0,7436392.0,257560842.0,1507814.0,0.0,0.0,0.0,0.0
1475366,D02,C643,C780,437764507.0,3670816.0,100160900.0,716602.0,0.0,0.0,0.0,0.0
1475493,E01,C643,C780,427535525.0,63124735.0,10446448979.05,3209661.0,0.0,0.0,0.0,0.0
1475620,F01,C643,C780,1528326260.0,1731213.0,1265417240.0,18781.0,0.0,0.0,0.0,0.0
1475747,F03,C643,C780,14797639.0,19338.0,1052250.0,19.0,0.0,0.0,0.0,0.0
1475874,F02,C643,C780,1202037591.0,39518572.0,4337610692.19,4329155.0,0.0,0.0,0.0005,0.0
1476001,F04,C643,C780,461186463.0,25961936.0,1463758984.0,6516473.0,0.0,0.0,0.0,0.0
1476128,G00,C643,C780,314363615.0,49265427.0,540138964.38,6284178.0,0.0,0.0,0.0,0.0
1476255,D03,C643,C780,1221280632.0,16448645.0,811861832.63,15472128.0,0.0,0.0,0.0,0.0
1476382,E03,C643,C780,1943182563.0,165446299.0,1352066674.58,149643100.0,0.0,0.0,0.0,0.0
1476509,H01,C643,C780,575826094.0,54979034.0,298944848.0,66154892.52,0.0,0.0,0.0,0.0
1476636,H02,C643,C780,2516711527.0,70596380.0,440938768.53,35102126.59,0.0003,0.0,0.0,0.018
1476763,H03,C643,C780,836850354.0,12005382.0,514543818.0,30340213.0,0.0,0.0,0.0,0.0
1476890,L02,C643,C780,2974918600.0,300442990.0,7904275773.21,28376739.63,0.0,0.0,0.0,0.0
1477017,L01,C643,C780,639664167.0,8303916.0,65056897618.06,2563029279.0,0.0,0.0,0.0,0.0
1477144,N09,C643,C780,9899297202.0,277980754.0,2829868647.05,50388512.38,0.0,0.0,0.0,0.0
1477271,M01,C643,C780,628439.0,2629165973.0,95856396274.0,1201252928.0,0.0,0.0047,0.1717,0.0
1477398,M02,C643,C780,1036397182.0,56085862.0,57228401737.29,403493069.0,0.0,0.0,0.0,0.0
1477525,V09,C643,C780,2865447634.0,52373768.0,2280255763.5,3706800.48,0.0,0.0,0.0,0.0
1477652,N01,C643,C780,3070078790.0,44192221.0,5164535132.43,1441042534.48,0.0,0.0,0.0,0.0
1477779,N02,C643,C780,3891161109.0,31737934.0,3042583394.87,1750557489.0,0.0,0.0001,0.0084,0.0
1477906,N03,C643,C780,11433208082.0,137469819.0,1218712932.51,2082504.0,0.0,0.0,0.0,0.0
1478033,L03,C643,C780,118906151.0,6309387.0,10265742057.73,596333738.0,0.0,0.0,0.0,0.0
1478160,P09,C643,C780,4344324212.0,74897963.0,900441768.9,3061423.1,0.0,0.0,0.0,0.0
1478287,N04,C643,C780,8798653719.0,225037908.0,5350780458.26,59944633.25,0.0,0.0,0.0,0.0
1478414,R01,C643,C780,3615533652.0,67371927.0,3680440996.9,534515.5,0.0,0.0,0.0,0.0
1478541,R03,C643,C780,523354785.0,6672983.0,106969652.63,236454.0,0.0,0.0,0.0,0.0
1478668,O01,C643,C780,662039613.0,38328365.0,11219226912.35,3491833.0,0.0,0.0,0.0,0.0
1478795,O03,C643,C780,2761586561.0,157339761.0,4642123984.77,69697814.74,0.0,0.0,0.0,0.0
1478922,P01,C643,C780,544068120.0,1988214.0,76147301.18,105047.0,0.0,0.0,0.0,0.0
1479049,I00,C643,C780,55055876.0,65094.0,3241309.0,1027.0,0.0,0.0,0.0,0.0
1479176,P03,C643,C780,1013975620.0,18733271.0,143385699.5,1131768.0,0.0,0.0,0.0,0.0
1479303,Q01,C643,C780,6316487622.0,45655933.0,413342171.36,3897661.52,0.0,0.0,0.0,0.0
1479430,Q02,C643,C780,597026748.0,4721174.0,40526728.81,69991.0,0.0,0.0,0.0,0.0
1479557,R05,C643,C780,2853334218.0,32227556.0,203479942.34,97777.0,0.0,0.0,0.0,0.0
1479684,L04,C643,C780,3033252691.0,68725459.0,6443785272.81,14298759.88,0.0,0.0,0.0,0.0
1479811,L05,C643,C780,3534015060.0,80411306.0,51203844927.08,31277985.19,0.0,0.0,0.0,0.0
1479938,L06,C643,C780,8978140166.0,461850579.0,31811514694.43,900851074.3,0.0,0.0,0.0023,0.0
1480065,S05,C643,C780,1861134103.0,58656245.0,780245100.55,314053.0,0.0,0.0,0.0,0.0
1480192,L07,C643,C780,3274204961.0,72182051.0,481127574.72,1897149.63,0.0,0.0002,0.0012,0.0
1480319,S03,C643,C780,4094462579.0,136810535.0,2216437169.15,2169990.0,0.0,0.0,0.0,0.0
1480446,S02,C643,C780,10975221129.0,314579371.0,1162442169.06,54908862.64,0.0,0.0,0.0001,0.0
1480573,S01,C643,C780,17363104360.0,525156474.0,1907950554.35,14779317.15,0.0,0.0,0.0,0.0
1480700,S04,C643,C780,8919036802.0,125696538.0,316312595.05,2299310.0,0.0,0.0,0.0,0.0
1480827,T09,C643,C780,3508029040.0,59239642.0,732975774.69,4343479.0,0.0,0.0,0.0001,0.0
1480954,T01,C643,C780,4072733953.0,73504288.0,536700807.19,2097586.51,0.0,0.0,0.0,0.0001
1481081,T06,C643,C780,2833492717.0,22150598.0,332501994.84,164511.0,0.0,0.0,0.0,0.0
1481208,T04,C643,C780,12272742257.0,230891647.0,801395764.25,1273230.0,0.0,0.0,0.0,0.0
1481335,T03,C643,C780,1928198553.0,7515584.0,182553038.8,86426.0,0.0,0.0,0.0,0.0069
1481462,T05,C643,C780,1137240658.0,68041436.0,423016724.68,179560.0,0.0,0.0,0.0,0.0
1481589,T02,C643,C780,4243175343.0,100615645.0,886091156.95,12612532.41,0.0,0.0,0.0,0.0
1481716,U01,C643,C780,2418328657.0,330852217.0,1162097133.59,8830834.57,0.0,0.0,0.0,0.0
1481843,U09,C643,C780,852557732.0,19007372.0,65963488.75,1147223.0,0.0,0.0,0.0,0.0
1481970,U02,C643,C780,17278393952.0,639220928.0,2515330751.51,8380731.0,0.0,0.0,0.0,0.0
1482097,V05,C643,C780,0.0,5863509.0,354692128.53,90968.0,0.0,0.0,0.0,0.0
1482224,U03,C643,C780,289919132.0,2425864.0,34068578.0,6549.0,0.0,0.0,0.0005,0.0
1482351,U05,C643,C780,0.0,142933478.0,708634076.1,1820974.0,0.0,0.0,0.0,0.0
1482478,V01,C643,C780,700421782.0,10154473.0,277219260.38,826869.0,0.0,0.0,0.0,0.0
1482605,V02,C643,C780,2733093330.0,113675318.0,548183703.37,12324026.01,0.0,0.0001,0.0004,0.0
1482732,V03,C643,C780,4551026818.0,41183158.0,196458746.36,4856355.0,0.0,0.0,0.0,0.0
1482859,V04,C643,C780,291495655.0,1489953.0,16145550.18,42628.0,0.0,0.0,0.0,0.0
1482986,O06,C643,C780,1931867533.0,77340453.0,507434975.08,13166879.83,0.0,0.0,0.0,0.0
1483113,V06,C643,C780,1909846021.0,34110849.0,192607951.54,467841.0,0.0,0.0007,0.004,0.0
1483390,000,C643,C784,231664135280.0,246961010494.0,438721611962.33,218855169963.79,0.0015,0.0044,0.0079,0.0016
1483519,Z99,C643,C784,9074291104.0,16243976.0,21576112887.53,4009857467.31,0.0138,0.0,0.0003,0.0313
1483646,A01,C643,C784,214626393.0,109285510.0,66443790.0,32672715.0,0.0,0.0008,0.0005,0.0
1483773,A02,C643,C784,1588528463.0,1850344675.0,1022198121.37,590757148.89,0.0,0.0029,0.0016,0.0
1483900,K01,C643,C784,2083147941.0,721651943.0,6953390406.0,386363363.25,0.0001,0.0003,0.0028,0.0003
1484027,B01,C643,C784,526512884.0,1034379945.0,54548593.0,555156885.33,0.0,0.0,0.0,0.0
1484154,B09,C643,C784,824365095.0,227924688.0,110078028.0,238764457.65,0.0,0.0,0.0,0.0
1484281,B02,C643,C784,1222225128.0,327266240.0,89879864.0,73322689.93,0.0,0.0,0.0,0.0
1484408,J02,C643,C784,808638376.0,212442447.0,230169199.49,64680729.53,0.0,0.0185,0.0201,0.0
1484535,C09,C643,C784,780026580.0,199188462.0,67724115.07,70547832.65,0.0002,0.0,0.0,0.0021
1484662,J01,C643,C784,1415260963.0,1169236134.0,1031559537.0,250648387.5,0.0,0.0005,0.0004,0.0
1484789,C01,C643,C784,2070084740.0,1268965510.0,835783884.87,470931988.53,0.0,0.0079,0.0052,0.0002
1484916,C02,C643,C784,5538905930.0,2067932527.0,427710824.0,593174714.45,0.0001,0.0009,0.0002,0.0011
1485043,D01,C643,C784,1037375827.0,256167914.0,257560842.0,109266809.58,0.0,0.0183,0.0184,0.0
1485170,D02,C643,C784,437764507.0,205360574.0,100160900.0,315874363.3,0.0523,0.0007,0.0003,0.0725
1485297,E01,C643,C784,427535525.0,1300340792.0,10446448979.05,486652278.3,0.0,0.0194,0.1557,0.0
1485424,F01,C643,C784,1528326260.0,616286583.0,1265417240.0,96318806.52,0.0,0.0003,0.0006,0.0
1485551,F03,C643,C784,14797639.0,2846467.0,1052250.0,67376.0,0.0,0.0,0.0,0.0
1485678,F02,C643,C784,1202037591.0,440561493.0,4337610692.19,651447840.51,0.0,0.0002,0.0021,0.0
1485805,F04,C643,C784,461186463.0,134514192.0,1463758984.0,416863674.45,0.0,0.0,0.0,0.0
1485932,G00,C643,C784,314363615.0,609842158.0,540138964.38,685316376.7,0.0,0.0714,0.0633,0.0
1486059,D03,C643,C784,1221280632.0,561413565.0,811861832.63,252982753.92,0.0001,0.0885,0.1279,0.0005
1486186,E03,C643,C784,1943182563.0,1811228891.0,1352066674.58,882008656.95,0.0002,0.0004,0.0003,0.0003
1486313,H01,C643,C784,575826094.0,287538021.0,298944848.0,240322058.91,0.0005,0.0004,0.0004,0.0012
1486440,H02,C643,C784,2516711527.0,594520004.0,440938768.53,79984673.2,0.0,0.0094,0.007,0.0
1486567,H03,C643,C784,836850354.0,1283275777.0,514543818.0,718422275.02,0.0013,0.0112,0.0045,0.0015
1486694,L02,C643,C784,2974918600.0,1375172868.0,7904275773.21,2615634343.08,0.0001,0.0,0.0002,0.0001
1486821,L01,C643,C784,639664167.0,4833505043.0,65056897618.06,10531573185.79,0.0002,0.0007,0.0099,0.0
1486948,N09,C643,C784,9899297202.0,6013458341.0,2829868647.05,3040010246.62,0.0014,0.0169,0.0079,0.0045
1487075,M01,C643,C784,628439.0,21440696414.0,95856396274.0,61794619241.36,0.0,0.0003,0.0011,0.0
1487202,M02,C643,C784,1036397182.0,16174806032.0,57228401737.29,29855982961.87,0.002,0.0002,0.0008,0.0001
1487329,V09,C643,C784,2865447634.0,2808907127.0,2280255763.5,604356461.84,0.0004,0.0008,0.0006,0.0019
1487456,N01,C643,C784,3070078790.0,1380205616.0,5164535132.43,551155680.11,0.0039,0.0011,0.004,0.0219
1487583,N02,C643,C784,3891161109.0,1389110026.0,3042583394.87,1865824105.97,0.0004,0.001,0.0023,0.0009
